nearend_speaker,nearend_wav_path,nearend_wav_path_noisy,farend_speaker,farend_wav_path,farend_wav_path_noisy,ser,is_farend_nonlinear,is_farend_noisy,is_nearend_noisy,split,fileid,nearend_scale
reader_10891,clean_fileid_2805.wav,book_01970_chp_0002_reader_10891_15_NU75ToG2r0Q-7BZU5bb3CbI-dkzn7MvVhBk_snr10_fileid_2805.wav,reader_07963,clean_fileid_8780.wav,book_04329_chp_0002_reader_07963_5_YuTi34fJ7ko-door_Freesound_validated_201835_0-maJqc0n3UGo_snr4_fileid_8780.wav,2,1,0,1,test,68,0.6536648027255775
reader_01419,clean_fileid_5811.wav,book_07884_chp_0010_reader_01419_17_EMq6eNYwFEg-SVCwWGzYUto-hWOxk0a8M6M_snr33_fileid_5811.wav,reader_08694,clean_fileid_11384.wav,book_01989_chp_0006_reader_08694_25_65OesUDseSo-AfrcYQw5mXw-bnQ5GwUzIQw_snr31_fileid_11384.wav,-3,1,1,1,test,69,0.8351679406743392
reader_05191,clean_fileid_1223.wav,book_00655_chp_0005_reader_05191_26_N3JntGGeqUA-BYQ9dV5WxeM-awxum7L3Wbw_snr5_fileid_1223.wav,reader_05124,clean_fileid_7949.wav,book_04204_chp_0004_reader_05124_4_-KO1hcs0VL0--i-LMNba-00-door_Freesound_validated_113122_0_snr0_fileid_7949.wav,1,1,0,1,test,70,0.8225339980439207
reader_10520,clean_fileid_3640.wav,book_02045_chp_0008_reader_10520_62_CQdJi3qv2C4-h-XwL3DRmBY-pdYZcbZRvrs_snr30_fileid_3640.wav,reader_03684,clean_fileid_9661.wav,book_06542_chp_0005_reader_03684_2_DcuY70wjFJQ-Pfcr62--CXQ-TjW6TzoOIug_snr4_fileid_9661.wav,8,1,1,1,test,71,0.6154542638411156
reader_10157,clean_fileid_11033.wav,book_01341_chp_0004_reader_10157_2_OwLxYOVjg8s-Q2MK1xojzc4-A4uhOYFIovc-door_Freesound_validated_264889_9_snr39_fileid_11033.wav,reader_08694,clean_fileid_10005.wav,book_05608_chp_0089_reader_08694_10_xRuRUmHlOEk--ZHfICVRLLM-PJRGiK4nY5A_snr19_fileid_10005.wav,-3,1,1,1,test,72,0.6570557608080015
reader_05633,clean_fileid_1881.wav,book_06772_chp_0015_reader_05633_47_HrvXLZF6i3E-munching_Freesound_validated_272440__ryanharding95__eating-chips_0-door_Freesound_valida_snr6_fileid_1881.wav,reader_05487,clean_fileid_2369.wav,book_04308_chp_0032_reader_05487_8_GBeXC_oWlv8--MmMjzwzEmw-BBr5-a4snqY_snr8_fileid_2369.wav,-6,1,1,1,test,73,0.5663843839765
reader_08475,clean_fileid_9763.wav,book_05250_chp_0043_reader_08475_6_bw8SNTVcKsM-qSXEL5z5lKo-gAFBpxwjjqk_snr1_fileid_9763.wav,reader_03277,clean_fileid_7465.wav,book_01117_chp_0004_reader_03277_12_e0MEUGeANeE-kW5tMOpUkJc-bSkazz-wGQc_snr22_fileid_7465.wav,-7,1,1,0,test,74,0.7630910771504265
reader_04040,clean_fileid_6658.wav,book_05144_chp_0005_reader_04040_42_door_Freesound_validated_349286_0-CPbqvVooEC0-owrT6zYfLXI_snr26_fileid_6658.wav,reader_06188,clean_fileid_11763.wav,book_00362_chp_0009_reader_06188_26_typing_Freesound_validated_167426_9-18FN3fDI25A-1XOQjmtPFHM_snr34_fileid_11763.wav,-10,1,0,0,test,75,0.6807405124062388
reader_10891,clean_fileid_4867.wav,book_01970_chp_0000_reader_10891_1_MdQy5p6UhyI-ikGKQzNz-ok-zWPaqk9zybQ_snr25_fileid_4867.wav,reader_04921,clean_fileid_7987.wav,book_02044_chp_0000_reader_04921_8__svi6yvJ3P4-KXZFUFUzT-4-GObQzInWWVw_snr6_fileid_7987.wav,-10,1,1,1,test,76,0.6188635790080292
reader_11287,clean_fileid_9796.wav,book_06035_chp_0012_reader_11287_14_squeak_squeakyChair_Freesound_validated_429669_3-evvdF_F8-DA--Ne51BFpF9M_snr5_fileid_9796.wav,reader_01384,clean_fileid_10407.wav,book_10401_chp_0002_reader_01384_28_AW5bGRSELyw-8pts_yTkEQs-B34wS6cYJuo_snr1_fileid_10407.wav,-2,1,1,0,test,77,0.8091008437438441
reader_09283,clean_fileid_8474.wav,book_09490_chp_0018_reader_09283_19_PesQez6QauY-hCsIamq1m_A-pwaAAc7vldE_snr26_fileid_8474.wav,reader_03751,clean_fileid_6566.wav,book_06150_chp_0012_reader_03751_4_LdU6u8bfxa4-door_Freesound_validated_202515_28-vgRSQO9e3Tc_snr15_fileid_6566.wav,-1,1,1,0,test,78,0.8012477518929966
reader_05633,clean_fileid_10780.wav,book_06772_chp_0015_reader_05633_4_door_Freesound_validated_54913_7-c3i7ewN-dhE-qSP0JjX95cU_snr27_fileid_10780.wav,reader_08744,clean_fileid_2459.wav,book_03855_chp_0015_reader_08744_4_lx_mm_yNEiw-vZL1UJT0jKE-rDnheu6Nna0_snr39_fileid_2459.wav,-9,1,1,1,test,79,0.8241575521116024
reader_05124,clean_fileid_7893.wav,book_04204_chp_0004_reader_05124_6_DT8Ir12zCwI-R1Y_EV4yi34-LZIq3ARVkO0_snr7_fileid_7893.wav,reader_06967,clean_fileid_3984.wav,book_07962_chp_0016_reader_06967_4_Mz4ffa5xZbM-pfBj_KdoxFM-PIs4ETEzxKE_snr4_fileid_3984.wav,8,1,1,1,test,80,0.830035219648234
reader_11301,clean_fileid_5758.wav,book_02353_chp_0003_reader_11301_32_1uSVzdPC9T0-ENKmzH-jmuY-door_Freesound_validated_434632_7_snr25_fileid_5758.wav,reader_03335,clean_fileid_2484.wav,book_06696_chp_0001_reader_03335_46_9yZ6wQ4kzy4-jnozYTKIOjU-squeak_squeakyChair_Freesound_validated_323723_0_snr36_fileid_2484.wav,-1,1,1,1,test,81,0.69184403247098
reader_07155,clean_fileid_10251.wav,book_04486_chp_0048_reader_07155_17_itSFUtZEmwg-0yneHvRg0dE-CQgu7fuBus4_snr27_fileid_10251.wav,reader_01419,clean_fileid_5811.wav,book_07884_chp_0010_reader_01419_17_EMq6eNYwFEg-SVCwWGzYUto-hWOxk0a8M6M_snr33_fileid_5811.wav,-5,1,0,1,test,82,0.7110167929836866
reader_07963,clean_fileid_8780.wav,book_04329_chp_0002_reader_07963_5_YuTi34fJ7ko-door_Freesound_validated_201835_0-maJqc0n3UGo_snr4_fileid_8780.wav,reader_06967,clean_fileid_6904.wav,book_07962_chp_0016_reader_06967_28_frpHA7Sn124-0T548TkI_eY-LwD2JjyTzxQ_snr8_fileid_6904.wav,3,1,1,0,test,83,0.8252487564855251
reader_09108,clean_fileid_6770.wav,book_02303_chp_0012_reader_09108_33_door_Freesound_validated_346140_0-zHjlwAXz89k-5Awfbnpemls_snr5_fileid_6770.wav,reader_04857,clean_fileid_8896.wav,book_02526_chp_0035_reader_04857_11_door_Freesound_validated_389695_0-5uNN4vq8nbA--dGXEjrIaWY_snr19_fileid_8896.wav,6,1,1,1,test,84,0.7538500116154786
reader_08450,clean_fileid_11115.wav,book_08695_chp_0019_reader_08450_16_DI6l3A2h76M-mkU10dmFj7I-pN8GGLG1za8_snr21_fileid_11115.wav,reader_00502,clean_fileid_1555.wav,book_11315_chp_0005_reader_00502_10_dYw0SfTcx48-door_Freesound_validated_459798_5-pBHOPK1LQm4_snr38_fileid_1555.wav,-6,1,1,1,test,85,0.6500117288973317
reader_11411,clean_fileid_9882.wav,book_08240_chp_0036_reader_11411_17_typing_Freesound_validated_396304_0-57oP007VtDI-BEKoXxt5Nd4_snr16_fileid_9882.wav,reader_01593,clean_fileid_3007.wav,book_00082_chp_0011_reader_01593_14_pFmflKwy-uE-KlMFP9wt-UE-OaLfGRhA4BI_snr29_fileid_3007.wav,8,1,1,0,test,86,0.6737467156339042
reader_05449,clean_fileid_5499.wav,book_04456_chp_0001_reader_05449_7_bOcL7gsJnl4-dkDTSJH2Kd4-squeak_squeakyChair_Freesound_validated_448114_0_snr1_fileid_5499.wav,reader_07872,clean_fileid_6751.wav,book_09283_chp_0057_reader_07872_29_PKK2aeVh4lY-EvetKM-DpSE-31hnNm_08gw_snr35_fileid_6751.wav,-10,0,1,0,test,87,0.6227660074706538
reader_11880,clean_fileid_1905.wav,book_07459_chp_0011_reader_11880_10_AO6SyufJ1y8-kovXr8e3NO8-0sn7OCnOX6k_snr21_fileid_1905.wav,reader_08070,clean_fileid_2826.wav,book_04433_chp_0017_reader_08070_14_Jctny6hdmNM-iWqHHUf4qR4-DSNeK0S43rQ_snr32_fileid_2826.wav,4,0,1,1,test,88,0.7211449230231283
reader_05715,clean_fileid_4869.wav,book_00171_chp_0010_reader_05715_25_LthQzaqf7MA-qd5U_TCaUJU-dp6A6klhNtI_snr39_fileid_4869.wav,reader_00185,clean_fileid_408.wav,book_11105_chp_0006_reader_00185_4_6Z1eAbekeLg-fTie_krhL_c-door_Freesound_validated_134972_5_snr17_fileid_408.wav,0,1,0,1,test,89,0.6804312580630508
reader_03335,clean_fileid_11383.wav,book_06696_chp_0001_reader_03335_47_z7iK-o1g-ss-6NHpvwOgz2g-oNDa1LNFOT4_snr39_fileid_11383.wav,reader_02655,clean_fileid_17.wav,book_02626_chp_0011_reader_02655_0_O-GkXODukw4-hJPHCYlhPCI-breath_spit_Freesound_validated_426298_3_snr6_fileid_17.wav,3,1,1,1,test,90,0.8000729459214135
reader_05578,clean_fileid_7918.wav,book_03245_chp_0008_reader_05578_2_ScgsvhYyUMo-1cW2TLnXsYA-e8oUD5ldyoA_snr33_fileid_7918.wav,reader_01685,clean_fileid_4283.wav,book_04847_chp_0034_reader_01685_2_oBEvBG2D8AE-3tUsNRIzITc-breath_spit_Freesound_validated_387620_10_snr6_fileid_4283.wav,9,1,0,1,test,91,0.549694817669282
reader_11297,clean_fileid_5480.wav,book_08791_chp_0026_reader_11297_1_acIxWBUn_I4-E312B2ZAxww-OyYT7O1sZQo_snr31_fileid_5480.wav,reader_02864,clean_fileid_3935.wav,book_03892_chp_0014_reader_02864_7_tgZbqiGKYOg-YjI_NM_qoNU-door_Freesound_validated_442488_6_snr14_fileid_3935.wav,-4,1,1,0,test,92,0.7222995501440207
reader_05264,clean_fileid_4981.wav,book_09781_chp_0002_reader_05264_57_door_Freesound_validated_450815_0-07cdQOibfjk-e6huDa9ceio_snr11_fileid_4981.wav,reader_01384,clean_fileid_1697.wav,book_10401_chp_0002_reader_01384_6_QUKlTXvs6zI--yrDby1E-6w-typing_Freesound_validated_196397_6_snr7_fileid_1697.wav,6,1,1,1,test,93,0.6412525915841324
reader_01524,clean_fileid_9005.wav,book_01769_chp_0001_reader_01524_38_P9GG6zM70oY-3tqYv6i3T7w-hzkGWo8WTWw_snr26_fileid_9005.wav,reader_02785,clean_fileid_2273.wav,book_05270_chp_0008_reader_02785_4_I_iZa40Ilrw-j8wE_NKCCws-L__-fmTiQuw_snr18_fileid_2273.wav,9,1,0,1,test,94,0.7811266009079217
reader_05543,clean_fileid_2043.wav,book_07791_chp_0004_reader_05543_31_6DayyHu0pm4-suZUp8TQF9k-1Z-KktfOcfM_snr5_fileid_2043.wav,reader_09542,clean_fileid_4780.wav,book_00334_chp_0025_reader_09542_0_typing_Freesound_validated_378083_0-e-Dt8YqyZ6E-fan_Freesound_validated_429910_3_snr26_fileid_4780.wav,-8,1,0,0,test,95,0.5534403426206174
reader_02708,clean_fileid_308.wav,book_03576_chp_0017_reader_02708_18_vJigYMh0wL4-_z3Ts8QPXy4-door_Freesound_validated_153199_0_snr15_fileid_308.wav,reader_08079,clean_fileid_7752.wav,book_08757_chp_0014_reader_08079_15_door_Freesound_validated_349138_0-G1MAx4Fly9o-5pkbJsjldRo_snr7_fileid_7752.wav,4,1,0,0,test,96,0.5785669367197963
reader_11901,clean_fileid_10601.wav,book_01465_chp_0013_reader_11901_17_D7ehoFyjW2E-breath_spit_Freesound_validated_336539_0-SXoA1_iREA4_snr23_fileid_10601.wav,reader_07356,clean_fileid_2617.wav,book_00691_chp_0004_reader_07356_8_H1d2peyte_I-qm9ZHrs73Fk--Igt0UKWxRc_snr15_fileid_2617.wav,5,1,1,1,test,97,0.619476308818537
reader_02961,clean_fileid_10552.wav,book_02922_chp_0030_reader_02961_0_PN10dchsywY-door_Freesound_validated_439420_0-DJ6IiVGGNmg_snr0_fileid_10552.wav,reader_08450,clean_fileid_7306.wav,book_08695_chp_0019_reader_08450_9_47MkykZRE4c-AkGwYb1HTgw-cKZo0VNaAO0_snr18_fileid_7306.wav,2,1,1,1,test,98,0.5592454852161635
reader_02962,clean_fileid_11087.wav,book_04316_chp_0031_reader_02962_0_typing_Freesound_validated_399603_22-fan_Freesound_validated_437340_6-Uea-0KCwzOo_snr24_fileid_11087.wav,reader_07385,clean_fileid_975.wav,book_02377_chp_0020_reader_07385_46_door_Freesound_validated_257372_3-q4Qf6kI4bJo-YryE_HvW-9k_snr8_fileid_975.wav,1,0,1,1,test,99,0.7142824074168211
reader_11297,clean_fileid_5480.wav,book_08791_chp_0026_reader_11297_1_acIxWBUn_I4-E312B2ZAxww-OyYT7O1sZQo_snr31_fileid_5480.wav,reader_01524,clean_fileid_81.wav,book_01769_chp_0001_reader_01524_17_pSsrC0Jrwmw-typing_Freesound_validated_450282_12-fan_Freesound_validated_396963_5_snr37_fileid_81.wav,2,1,0,0,test,100,0.6243349764816535
reader_08078,clean_fileid_1937.wav,book_00077_chp_0008_reader_08078_2_fan_Freesound_validated_71692_6-ip9RgNs6tBo-7yfb05iMdkg_snr35_fileid_1937.wav,reader_10157,clean_fileid_11033.wav,book_01341_chp_0004_reader_10157_2_OwLxYOVjg8s-Q2MK1xojzc4-A4uhOYFIovc-door_Freesound_validated_264889_9_snr39_fileid_11033.wav,8,1,1,0,test,101,0.723682875797283
reader_08078,clean_fileid_6656.wav,book_00077_chp_0008_reader_08078_6_cZgpS8CoUQU-SFnAO3q8vqY-O8vzqExVXQU_snr14_fileid_6656.wav,reader_03269,clean_fileid_2784.wav,book_03282_chp_0023_reader_03269_2_x8HoniFgT4A-door_Freesound_validated_396137_0-kgSrm3omd94_snr28_fileid_2784.wav,-4,0,1,0,test,102,0.7470382072127382
reader_07884,clean_fileid_4671.wav,book_10184_chp_0041_reader_07884_7_p4agRqSb624-qh0A-ubJPQw-cHfs9y42d5A_snr18_fileid_4671.wav,reader_05264,clean_fileid_8915.wav,book_09781_chp_0002_reader_05264_41_6rZcBfGAZ7I-r7EVj-9iZuw-squeak_squeakyChair_Freesound_validated_423440_10_snr23_fileid_8915.wav,4,1,0,1,test,103,0.6589358575981044
reader_11880,clean_fileid_6139.wav,book_07459_chp_0011_reader_11880_19_uuZva9eeQJE-3rz0yKQ_5aQ-FPdadNRO9Xg_snr7_fileid_6139.wav,reader_08866,clean_fileid_8168.wav,book_09122_chp_0016_reader_08866_19_gpGhu0uNeCs-door_Freesound_validated_132839_1-yyVYk2dYoGQ_snr0_fileid_8168.wav,-1,1,1,1,test,104,0.7476382708485707
reader_10179,clean_fileid_11350.wav,book_06342_chp_0001_reader_10179_37_gSl_GP7hXok-WYDPKMC05is-H8wxC-Fu3sg_snr2_fileid_11350.wav,reader_02177,clean_fileid_2941.wav,book_05608_chp_0071_reader_02177_9_typing_Freesound_validated_321492_6-fan_Freesound_validated_188377_3-door_Freesound_validated_433872_snr25_fileid_2941.wav,5,1,0,0,test,105,0.780595343788349
reader_08436,clean_fileid_1921.wav,book_01274_chp_0002_reader_08436_11_0l2HaU0cjZ0-0s3WOsmwMWM-y0wupUlmRSw_snr23_fileid_1921.wav,reader_05715,clean_fileid_6037.wav,book_00171_chp_0010_reader_05715_60_g7rOo97hYmQ-NZz0tN5GJ3E-IHTKgQj8tjA_snr17_fileid_6037.wav,0,1,0,0,test,106,0.5689976041308578
reader_08972,clean_fileid_7604.wav,book_04265_chp_0017_reader_08972_61_0QsFVPTeR-E-sUGOAW96Uh4-P5TH0Gho6xM_snr24_fileid_7604.wav,reader_04961,clean_fileid_10374.wav,book_07474_chp_0001_reader_04961_11_-72b9YBm2ls-door_Freesound_validated_185907_37-fan_Freesound_validated_139960_2_snr9_fileid_10374.wav,0,1,0,1,test,107,0.8168187737385815
reader_04857,clean_fileid_5651.wav,book_02526_chp_0035_reader_04857_25_BUqFgSFlZVI-ieE7vPVGCX4-jl-bMwj6ZQ4_snr25_fileid_5651.wav,reader_10452,clean_fileid_9601.wav,book_11222_chp_0061_reader_10452_2_door_Freesound_validated_331231_15-1szSQEuQ5WM-JZQoy_trE1k_snr35_fileid_9601.wav,-6,1,1,1,test,108,0.6682387965659609
reader_02019,clean_fileid_3769.wav,book_04988_chp_0025_reader_02019_32_door_Freesound_validated_432713_0-65hIkVr_4t4-VBvAp0QLeRs_snr8_fileid_3769.wav,reader_04609,clean_fileid_10952.wav,book_04182_chp_0008_reader_04609_48_gnshLYrONVU-door_Freesound_validated_450789_1-door_Freesound_validated_432268_5_snr1_fileid_10952.wav,-2,0,1,0,test,109,0.7456543129596641
reader_02785,clean_fileid_2273.wav,book_05270_chp_0008_reader_02785_4_I_iZa40Ilrw-j8wE_NKCCws-L__-fmTiQuw_snr18_fileid_2273.wav,reader_05867,clean_fileid_8730.wav,book_09189_chp_0009_reader_05867_17_YrR72pv2dNY-VhoYMrtylpo-w2kfHeTSLDQ_snr15_fileid_8730.wav,-1,1,1,1,test,110,0.801880920016701
reader_03510,clean_fileid_62.wav,book_06945_chp_0008_reader_03510_15_XHPG3Aatvz8-32exjCG1wMY-typing_Freesound_validated_445048_0_snr19_fileid_62.wav,reader_07385,clean_fileid_11330.wav,book_02377_chp_0020_reader_07385_39_qL-bE3hcPBA-i50lpZQbRm4-W81Sp79iYQE_snr16_fileid_11330.wav,-1,0,0,0,test,111,0.812005431955312
reader_02954,clean_fileid_6079.wav,book_02442_chp_0022_reader_02954_18_IzQYqtp5khQ-OYsNnNE_S04-NgfNcSjAACo_snr1_fileid_6079.wav,reader_05867,clean_fileid_8730.wav,book_09189_chp_0009_reader_05867_17_YrR72pv2dNY-VhoYMrtylpo-w2kfHeTSLDQ_snr15_fileid_8730.wav,-4,0,0,0,test,112,0.6655214121576325
reader_05578,clean_fileid_7918.wav,book_03245_chp_0008_reader_05578_2_ScgsvhYyUMo-1cW2TLnXsYA-e8oUD5ldyoA_snr33_fileid_7918.wav,reader_08079,clean_fileid_7752.wav,book_08757_chp_0014_reader_08079_15_door_Freesound_validated_349138_0-G1MAx4Fly9o-5pkbJsjldRo_snr7_fileid_7752.wav,-1,1,0,0,test,113,0.5708413837544034
reader_02961,clean_fileid_1160.wav,book_02922_chp_0030_reader_02961_14_oynS540QUr4-fsb8m7B-yIM-UG4LPjxzNaE_snr16_fileid_1160.wav,reader_09682,clean_fileid_8327.wav,book_02179_chp_0033_reader_09682_3_door_Freesound_validated_427109_2--Uq7kb1hOpE-yA4KFlwJ5XI_snr37_fileid_8327.wav,-1,1,0,1,test,114,0.7175633579025554
reader_06407,clean_fileid_10718.wav,book_00441_chp_0028_reader_06407_4_SZgGS3rv6mM-fan_Freesound_validated_442573_1-hFbiN_CROf8_snr0_fileid_10718.wav,reader_07884,clean_fileid_510.wav,book_10184_chp_0041_reader_07884_5_B9p9q6CvXG8-3jPSUgsQwE8-a81VL2mm_wo_snr39_fileid_510.wav,3,1,1,0,test,115,0.7657455056774822
reader_11287,clean_fileid_3179.wav,book_06035_chp_0012_reader_11287_11_8_0px_qdACQ-NzCfTUj4wPE-X93qkSJvdzQ_snr30_fileid_3179.wav,reader_00502,clean_fileid_3910.wav,book_11315_chp_0005_reader_00502_6_odOSz55ChF4-qG5DEk9pM6I-CrtNvdURkX0_snr18_fileid_3910.wav,-8,1,0,0,test,116,0.8327881046767657
reader_08476,clean_fileid_3056.wav,book_00901_chp_0002_reader_08476_3_oIOuI9AC7o0-door_Freesound_validated_134018_0-lVllCwruHtU_snr16_fileid_3056.wav,reader_09962,clean_fileid_2136.wav,book_03576_chp_0016_reader_09962_6_AGWz6YaBFHA-ymhSp6rHIUE-4g2fK2yBupg_snr3_fileid_2136.wav,-3,1,1,1,test,117,0.7053793160927149
reader_07834,clean_fileid_10032.wav,book_09928_chp_0011_reader_07834_30_2X9gaHvSwPM-G17Dcl8lIkM-fan_Freesound_validated_384335_0_snr6_fileid_10032.wav,reader_02655,clean_fileid_8921.wav,book_02626_chp_0011_reader_02655_5_VdlS_esBYK0-EZpUVOgkT1g-gH9M0Dxsnh4_snr19_fileid_8921.wav,-10,0,1,0,test,118,0.6177685929927196
reader_02962,clean_fileid_11087.wav,book_04316_chp_0031_reader_02962_0_typing_Freesound_validated_399603_22-fan_Freesound_validated_437340_6-Uea-0KCwzOo_snr24_fileid_11087.wav,reader_08475,clean_fileid_2624.wav,book_05250_chp_0043_reader_08475_12_door_Freesound_validated_320327_4-naY7Y9c-7p4-vPLYqV_6no8_snr37_fileid_2624.wav,-3,1,1,0,test,119,0.631136862986514
reader_06868,clean_fileid_10507.wav,book_07319_chp_0009_reader_06868_1_kz4JB4X_-WQ-door_Freesound_validated_470554_14-6i0Zry__NGA_snr0_fileid_10507.wav,reader_06188,clean_fileid_11763.wav,book_00362_chp_0009_reader_06188_26_typing_Freesound_validated_167426_9-18FN3fDI25A-1XOQjmtPFHM_snr34_fileid_11763.wav,8,0,1,0,test,120,0.7197347016375603
reader_01253,clean_fileid_9823.wav,book_02952_chp_0044_reader_01253_24_door_Freesound_validated_238332_13-xBXyiZ9z2iA-fan_Freesound_validated_457437_1_snr21_fileid_9823.wav,reader_08337,clean_fileid_2777.wav,book_01186_chp_0001_reader_08337_4_door_Freesound_validated_327702_3-RYJn5FaHz5E-5B_hxpemZ8E_snr35_fileid_2777.wav,8,1,1,0,test,121,0.6369430171092151
reader_10157,clean_fileid_11033.wav,book_01341_chp_0004_reader_10157_2_OwLxYOVjg8s-Q2MK1xojzc4-A4uhOYFIovc-door_Freesound_validated_264889_9_snr39_fileid_11033.wav,reader_01524,clean_fileid_5103.wav,book_01769_chp_0001_reader_01524_36_door_Freesound_validated_444266_0-8ZeqyI4P304-HwnVyNk13-s_snr23_fileid_5103.wav,-10,1,1,0,test,122,0.6638256039793872
reader_05191,clean_fileid_10436.wav,book_00655_chp_0005_reader_05191_22_Il0rJY5_TaU-Vw-a7b3WmJQ-q-d0SvU5mPM_snr33_fileid_10436.wav,reader_10157,clean_fileid_11033.wav,book_01341_chp_0004_reader_10157_2_OwLxYOVjg8s-Q2MK1xojzc4-A4uhOYFIovc-door_Freesound_validated_264889_9_snr39_fileid_11033.wav,-5,1,0,0,test,123,0.7887580389573797
reader_06909,clean_fileid_2658.wav,book_02378_chp_0011_reader_06909_23_X_RLsed35t8-door_Freesound_validated_193826_0-klyhszxbDOg_snr5_fileid_2658.wav,reader_05191,clean_fileid_2500.wav,book_00655_chp_0005_reader_05191_7_CH-uenGxzBg-F1OIxvEnQK0-door_Freesound_validated_418846_0_snr32_fileid_2500.wav,6,1,1,0,test,124,0.6011842009104087
reader_07884,clean_fileid_7769.wav,book_10184_chp_0041_reader_07884_1_NAZ9CCfVIrY-Id5N37-8RFw-jFmGCbN63lg_snr11_fileid_7769.wav,reader_06592,clean_fileid_3908.wav,book_05767_chp_0015_reader_06592_32_t8jgMxz6vmA-PYZl88BPN6w-8vxRQY-VaJw_snr34_fileid_3908.wav,-10,0,1,0,test,125,0.7126714491404844
reader_01246,clean_fileid_10310.wav,book_11118_chp_0035_reader_01246_3_JVSxERmQQ9k-fan_Freesound_validated_237299_6-9FNK87ppnog_snr6_fileid_10310.wav,reader_11416,clean_fileid_2448.wav,book_00396_chp_0024_reader_11416_39_Z6W3zppDdzs-CvuQiceDdIs-J9YTBy6ewbI_snr1_fileid_2448.wav,4,0,1,1,test,126,0.5951164361383668
reader_04893,clean_fileid_2029.wav,book_03910_chp_0018_reader_04893_26_door_Freesound_validated_346252_0-B6f8_oCC3LI-door_Freesound_validated_54974_0_snr15_fileid_2029.wav,reader_03684,clean_fileid_9661.wav,book_06542_chp_0005_reader_03684_2_DcuY70wjFJQ-Pfcr62--CXQ-TjW6TzoOIug_snr4_fileid_9661.wav,-5,1,0,0,test,127,0.7102926542166266
reader_11287,clean_fileid_3179.wav,book_06035_chp_0012_reader_11287_11_8_0px_qdACQ-NzCfTUj4wPE-X93qkSJvdzQ_snr30_fileid_3179.wav,reader_01253,clean_fileid_11281.wav,book_02952_chp_0044_reader_01253_4__VwjR867j4g-Bt-z15rctRM-CgGGijaRZ30_snr21_fileid_11281.wav,6,1,1,1,test,128,0.698970173542938
reader_02708,clean_fileid_9250.wav,book_03576_chp_0017_reader_02708_10_typing_Freesound_validated_399603_31-5aJWAISV1UU-fan_Freesound_validated_79686_1_snr9_fileid_9250.wav,reader_01685,clean_fileid_10589.wav,book_04847_chp_0034_reader_01685_15_squeak_squeakyChair_Freesound_validated_15475_0-M4unQwfw3kI-fan_Freesound_validated_338103_1_snr36_fileid_10589.wav,-4,1,0,0,test,129,0.6583950110984828
reader_02616,clean_fileid_4658.wav,book_02972_chp_0050_reader_02616_10_eMVevP1mwt8-door_Freesound_validated_421798_4-SodC6SQ_S3g_snr32_fileid_4658.wav,reader_11301,clean_fileid_9635.wav,book_02353_chp_0003_reader_11301_27_h1r7wrmcPDw-n5PJcijqU5E-door_Freesound_validated_441525_2_snr31_fileid_9635.wav,-8,0,0,1,test,130,0.5580994627347622
reader_03783,clean_fileid_9084.wav,book_05872_chp_0020_reader_03783_13_Krhs0BaMMBc-uzA4AO0pw9U-otFaR1VjFp0_snr28_fileid_9084.wav,reader_08078,clean_fileid_6656.wav,book_00077_chp_0008_reader_08078_6_cZgpS8CoUQU-SFnAO3q8vqY-O8vzqExVXQU_snr14_fileid_6656.wav,-10,1,1,1,test,131,0.7263974795278941
reader_10130,clean_fileid_374.wav,book_02308_chp_0005_reader_10130_8_AtXYOnC1M8o-a6jEeDTrRp0-iMUnp1hbdXo_snr5_fileid_374.wav,reader_03363,clean_fileid_2354.wav,book_10284_chp_0077_reader_03363_40_door_Freesound_validated_452372_4-55eJ-cMavHY-S45cdr4x-mc_snr18_fileid_2354.wav,1,1,0,0,test,132,0.734555731428682
reader_01524,clean_fileid_346.wav,book_01769_chp_0001_reader_01524_16_72guM6wIr08-SphFtAU0LkM-CRqR4fvyGgM_snr18_fileid_346.wav,reader_01297,clean_fileid_2609.wav,book_03549_chp_0001_reader_01297_35_LBtTYggRzSI-Z8wsvBaUtkg-door_Freesound_validated_333929_0_snr2_fileid_2609.wav,4,1,1,1,test,133,0.6205888970964138
reader_09108,clean_fileid_3126.wav,book_02303_chp_0012_reader_09108_21_LYta1IG5RQQ-_0fyhoDW-XE-typing_Freesound_validated_445475_2_snr30_fileid_3126.wav,reader_08118,clean_fileid_2512.wav,book_04967_chp_0023_reader_08118_57_fan_Freesound_validated_262592_9-IFPzpRNVYrM-door_Freesound_validated_393796_1_snr3_fileid_2512.wav,-7,0,0,0,test,134,0.8088765357057192
reader_01033,clean_fileid_11229.wav,book_08134_chp_0021_reader_01033_0_door_Freesound_validated_268524_5-_3FhIBhGFfI-MC1_E5Mob_s_snr12_fileid_11229.wav,reader_04609,clean_fileid_1317.wav,book_04182_chp_0008_reader_04609_29_PWOide2O0y8-XBBMWCsbP-s-UmLWUuH0vbU_snr6_fileid_1317.wav,1,1,1,0,test,135,0.6535166457405083
reader_05303,clean_fileid_1083.wav,book_00028_chp_0031_reader_05303_52_btZxA9EzkFE-U1lSgi1Uvlo-mDUSvWXL5og_snr14_fileid_1083.wav,reader_08421,clean_fileid_9812.wav,book_04723_chp_0011_reader_08421_12_P2LNT32xTz8-2PxshRgsa8Q-fan_Freesound_validated_217182_1_snr27_fileid_9812.wav,7,0,1,0,test,136,0.625044998380458
